Start_Lat,Start_Lng,rttyp,Junction,Crossing,Traffic_Signal,Stop,Station,Amenity,_gidx
44.191,-94.015,S,0.031001589825119236,0.09300476947535771,0.08664546899841018,0.025437201907790145,0.0,0.0,204
44.172,-93.909,S,0.031001589825119236,0.09300476947535771,0.08664546899841018,0.025437201907790145,0.0,0.0,204
42.265,-84.477,S,0.12639405204460966,0.004956629491945477,0.028500619578686492,0.007434944237918215,0.0,0.0024783147459727386,184
42.226,-84.479,S,0.12639405204460966,0.004956629491945477,0.028500619578686492,0.007434944237918215,0.0,0.0024783147459727386,184
33.942,-78.942,S,0.009194970913867517,0.014511790830049415,0.10014386689184963,0.017514230312128603,0.0,0.004878964158378683,114
33.909,-78.864,S,0.009194970913867517,0.014511790830049415,0.10014386689184963,0.017514230312128603,0.0,0.004878964158378683,114
44.188,-93.982,S,0.031001589825119236,0.09300476947535771,0.08664546899841018,0.025437201907790145,0.0,0.0,204
44.175,-93.949,S,0.031001589825119236,0.09300476947535771,0.08664546899841018,0.025437201907790145,0.0,0.0,204
44.33,-89.041,S,0.08717948717948718,0.0,0.0,0.0,0.0,0.0,206
44.343,-89.097,S,0.08717948717948718,0.0,0.0,0.0,0.0,0.0,206
44.914,-122.982,S,0.05319493999351281,0.09957833279273436,0.07071034706454751,0.02335387609471294,0.007784625364904314,0.015569250729808628,193
43.019,-85.674,S,0.05856716874378775,0.29780564263322884,0.18571756250477867,0.02240232433672299,0.04052297576267299,0.035859010627723835,184
43.014,-85.611,S,0.05856716874378775,0.29780564263322884,0.18571756250477867,0.02240232433672299,0.04052297576267299,0.035859010627723835,184
35.303,-97.599,S,0.0,0.14551083591331268,0.24664602683178535,0.14860681114551083,0.0,0.0,107
35.303,-97.599,S,0.0,0.14551083591331268,0.24664602683178535,0.14860681114551083,0.0,0.0,107
35.334,-97.592,S,0.0,0.14551083591331268,0.24664602683178535,0.14860681114551083,0.0,0.0,107
35.303,-97.599,S,0.0,0.14551083591331268,0.24664602683178535,0.14860681114551083,0.0,0.0,107
43.013,-85.61,S,0.05856716874378775,0.29780564263322884,0.18571756250477867,0.02240232433672299,0.04052297576267299,0.035859010627723835,184
41.231,-77.116,U,0.02702702702702703,0.1291891891891892,0.11729729729729729,0.06567567567567567,0.00972972972972973,0.02108108108108108,163
28.398,-82.523,S,0.0052738043635312815,0.12071954919809276,0.17201271492558878,0.010186389250108365,0.0014448779078167894,0.002889755815633579,41
28.261,-82.55,S,0.0052738043635312815,0.12071954919809276,0.17201271492558878,0.010186389250108365,0.0014448779078167894,0.002889755815633579,41
